date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,score_prob,target_weight
2022-07-11,VN:HDC,0.19422572178477693,4,4.0,0.5274698436260223,0.24913278222084045,0.16651572287082672,0.12561461329460144,0.09197975695133209,0.3667571246623993,0.4587368816137314,0.24196987121028402,0.25
2022-07-21,VN:HSG,0.13391530460624068,4,4.0,0.3895742504235245,0.2864214224580142,0.17404867968035756,0.09309893985240071,0.10141354950388595,0.3450174085053415,0.4464309580092275,0.17391800583230074,0.25
2022-07-21,VN:DXG,0.2017937219730941,4,4.0,0.4489552687308705,0.2641726273984342,0.16716005779892507,0.12550178824746994,0.09251799916942413,0.3506475273857466,0.4431655265551707,0.19896149806683439,0.25
2022-07-21,VN:VCG,0.14216867469879513,4,4.0,0.4170957499717939,0.26371924464430446,0.16927262533387824,0.12430090360422674,0.1071574073292453,0.33554981908834525,0.4427072264175905,0.1846513026205777,0.25
2022-08-02,VN:FRT,0.17146776406035658,4,4.0,0.44201357662677765,0.26560693979263306,0.16806764900684357,0.13013304769992828,0.08364099264144897,0.3525513708591461,0.4361923635005951,0.19280294668818554,0.25
2022-08-02,VN:HSG,0.15304606240713214,4,4.0,0.37862580370811677,0.27837193634447316,0.16915728529894244,0.11858614799200329,0.09856346469886895,0.3353211656657122,0.43388463036458114,0.1642799168883887,0.25
2022-08-02,VN:HPG,0.0545764305017038,4,3.0,0.3912476375699043,0.28141430020332336,0.16631537675857544,0.12138476222753525,0.08613253384828568,0.3447530269622803,0.43088556081056595,0.16858295773011728,0.25
2022-08-12,VN:VGC,0.018099547511312153,4,2.0,0.4113720936021486,0.2528358045331581,0.16976429142584745,0.1506422873442854,0.09673242799790736,0.33002518869880165,0.42675761669670903,0.17555617424118844,0.25
2022-08-12,VN:SHB,0.03350903614457823,0,2.0,-0.10164315847094113,0.31981256127636787,0.2167491433508822,0.1352386156434027,0.11493396587768248,0.21326571385166476,0.32819967972934727,-0.03335925205684217,0.25
2022-08-12,VN:VCG,-0.0585683297180043,0,0.0,-0.08686813453232842,0.3094908204826468,0.2161969329060038,0.14683934608580632,0.1170541311188301,0.21041876940671297,0.32747290052554306,-0.028446959978544677,0.25
2022-08-24,VN:VGC,-0.12857142857142856,4,0.0,0.37441654877613345,0.2669953028263061,0.165426517563268,0.14679312268516057,0.09426074939189108,0.3265243075333742,0.42078505692526524,0.15754888879052667,0.25
2022-08-24,VN:BCM,0.022468046761992877,4,2.0,0.34287379660739464,0.2628320992850043,0.17693772516538817,0.14791038301787415,0.09574182862620438,0.316577963905529,0.4123197925317334,0.14137365268172872,0.25
